name,awards,region,price,category,text
Abner Double Day Double Play Vodka,"","New York, USA",45,Vodka,www. cooperstowndistillery.com
1876 1876 Vodka,"","Texas, USA",14,Vodka,www.sanluispirits.com
45th Parallel Vodka,"","Wisconsin, USA",29,Vodka,www.45thparallelspirits.com
ARKHI Vodka,"",Mongolia,20,Vodka,www.apu.mn
Blue Duck Vodka,"","North Island, New Zealand",43,Vodka,"Importer: Cuestion Spirits Co. - Nashville, TN www.blueduckvodka.co.nz"
Door County Vodka Luminous,"","Door County, Wisconsin, USA",30,Vodka,www.doorcountydistillery. com
Famous Handcrafted Vodka,"","Idaho, USA",30,Vodka,www.famousvodka.com
Grand Teton Potato Vodka,"","Idaho, USA",20,Vodka,www.tetonvodka.com
ID Black Onyx Vodka,"",Egypt,24,Vodka,www.alahrambeverages.com
LEAF Vodka made from Alaskan Glacial Water,"",USA,18,Vodka,www.leafvodka.com
Russian Caliber Vodka,"",Russia,13,Vodka,"Importer: Calibre Brands LLC - New York, NY www. russiancaliber.com"
Snova Vodka,"","Colorado, USA",25,Vodka,www.snovavodka.com
Soft Tail  Vodka,"","Washington, USA",32,Vodka,www.softtailspirits.com
Stalinskaya Vodka,"",Romania,,Vodka,""
44º North Potato Vodka,"","Idaho, USA",25,Vodka,www.44northvodka.com
Ao  Vodka,"","Kyushu, Japan",50,Vodka,Importer: Suntory USA - New York www.ao-vodka.com
Banff Ice Vodka,"","Calgary, Alberta, Canada",25,Vodka,Importer: Beam www.beamglobal.com
Batch 206 Vodka,"","Washington, USA",25,Vodka,"Importer: Saranty Imports - White Plains, NY"
Blue Ice Vodka,"","Rigby, Idaho, USA",20,Vodka,www.blueicevodka.com
Breckenridge Vodka,"",USA,27,Vodka,www.breckenridgedistillery.com
Bully Boy Distillers  Vodka,"","Boston, Massachusetts, USA",28,Vodka,www.bullyboydistillers.com
Chinggis Black Vodka,"","Ulaanbaatar, Mongolia",4,Vodka,"Importer: Amon Enterprises - Denver, CO www.monbev. mn"
Cinco The Five Star Vodka,"","Texas, USA",22,Vodka,www.cincovodka.com
Fashion Luxury Collection Vodka,"",Poland,32,Vodka,"Importer: F Beverages Ltd - Bridgeport, MA www.f-bev. com"
FINLANDIA Vodka,"",Finland,20,Vodka,"Importer: Brown-Forman - Louisville, KY www.finlandia.com / www. brown-forman.com"
Hanson Of Sonoma Organic Original Vodka,"","California, USA",35,Vodka,www.hansonspirits.com
Ice Cap Vodka,"",USA,8,Vodka,www.distillersales.com
King Peter Ultra Premium Vodka,"","Dankowskie, Poland",50,Vodka,"Importer: Park Street Imports, LLC - Miami, FL www.rives.es"
Kruto Flawless Vodka,"",Ukraine,20,Vodka,"Importer: Russian Spirit Inc. - Plano, TX www.krutovodka.com"
Purity Vodka,"",Sweden,40,Vodka,"Importer: Purity Vodka,LLC - Manhasset, NY www.purityvodka.com"
Russian Diamond  Vodka,"",Russia,25,Vodka,"Importer: DUN Beverage Partners, LLC - Sparta, NJ www. russiandiamond.com"
Siderit Vodka Lactée,"","Cantabria, Spain",32,Vodka,"Importer: Park Street Imports, LLC - Miami, FL www. destileriasiderit.com"
Soyombo Vodka,"",Mongolia,30,Vodka,www.apu.mn
Spiritual Vodka,"",New Zealand,200,Vodka,"Importer: Park Street Imports, LLC - Miami, FL www.spiritualspirits. com"
Svayak Platinum Standard Vodka,"",Belarus,6,Vodka,www.mzvv.by
Western Son Texas Vodka,"","Texas, USA",20,Vodka,www.jembevco.com
Wyborowa Vodka,"",Poland,25,Vodka,"Importer: Park Street Imports, LLC - Miami, FL"
American Plains Vodka,"",USA,12,Vodka,www.prestigewinegroup.com
Anecdote Anecdote,"","Charente, France",14,Vodka,"Importer: Park Street Imports, LLC - Miami, FL www. adefussigny.com"
Ballast Point Fugu Vodka,"","San Diego, USA",21,Vodka,Importer: Ballast Pint Brewing & Spirits - USA www. ballastpoint.com
Belvedere Vodka,"","Polmos Żyrardów , Poland",,Vodka,""
Blaum Bros. Vodka,"","Illinois, USA",30,Vodka,www.blaumbros.com
Blue Label Vodka,"",Poland,41,Vodka,Importer: Park Street Imports www.bluelabelvodka.com
Bong Super Premium Vodka,"",Holland,33,Vodka,"Importer: Bong Spirit Imports - Orlando, FL www.bongspirit. com"
Buckeye Vodka,"","Ohio, USA",20,Vodka,www.buckeyevodka.com
Canadian Iceberg  Vodka,"","New Foundland Labrador, Canada",13,Vodka,www.icebergvodka.com
Chinggis White Vodka,"","Ulaanbaatar, Mongolia",4,Vodka,"Importer: Amon Enterprises - Denver, CO www. monbev.mn"
Chinggis Khann Vodka,"",Mongolia,40,Vodka,"Importer: Spirit Import Export Co - Colorado Springs, CO www. apu.mn"
Chuckanut Bay Distillery Potato Vodka,"","Washington, USA",,Vodka,""
Covington Gourmet Vodka,"","North Carolina, USA",30,Vodka,www.covingtonvodka.com
Crystal Head Vodka,"","Newfoundland, Canada",50,Vodka,"Importer: Wilson Daniels - St. Helena, CA www. infiniumspirits.com"
Deep Eddy  Straight Vodka,"","Texas, USA",19,Vodka,www.deepeddyvodka.com
Element 29  Vodka,"","England, UK",30,Vodka,Importer: Park Street Imports LLC -  www.gbdrinks.com
Famous Pure Vodka,"","Auckland, New Zealand",35,Vodka,www.famousvodka.co.nz
Fuzzy's Ultra Premium Vodka,"",USA,25,Vodka,www.fuzzyvodka.com
Gera Vodka,"",Lithuania,13,Vodka,"Importer: Jae Imports - Richmond, TX www.knightinternationalllc.com"
Glass Vodka,"","Washington, USA",40,Vodka,www.glassdistillery.com
Global Organic Vodka,"","Veneto, Italy",27,Vodka,"Importer: Park Street Imports, LLC - Miami, FL www.global- vodka.com"
Grand Traverse Distillery Truth North Rye Vodka,"","Michigan, USA",30,Vodka,www.grandtraversedistillery.com
ID Vodka,"",Egypt,14,Vodka,www.alahrambeverages.com
Idôl Vodka,"",France,22,Vodka,"Importer: Saranty Imports - White Plains, NY"
Ironworks Vodka,"","Nova Scotia, Canada",36,Vodka,"Importer: Park Street Imports, LLC - Miami, FL www. ironworksdistillery.com"
Kalvelage Vodka,"","Santa Catarina, Brazil",20,Vodka,"Importer: Park Street Imports, LLC - Miami, FL www. vodkakalvelage.com.br"
Kruto Original Vodka,"",Ukraine,15,Vodka,"Importer: Russian Spirit Inc. - Plano, TX www.krutovodka.com"
LEAF Vodka made from Rocky Mountain Mineral Water,"",USA,18,Vodka,www.leafvodka.com
Loft & Bear Artisanal Vodka,"","California, USA",40,Vodka,www.ysa.la
Loon Vodka,"","Ontario, Canada",45,Vodka,"Importer: Park Street Imports, LLC - Miami, Fl www.rheaultdistillery. ca"
Lucky Dog  Vodka,"","Idaho, USA",22,Vodka,www.luckydogvodka.com
Luksusowa Vodka,"",Poland,15,Vodka,"Importer: Park Street Imports, LLC - Miami, FL"
Mainstay Vodka 54,"",South Africa,14,Vodka,"Importer: Park Street Imports LLC - Miami, FL www.distell.co.za"
Mako Vodka,"","Indiana, USA",18,Vodka,www.makovodka.com
Mastermind Vodka,"","Illinois, USA",30,Vodka,www.mastermindvodka.com
Neft Vodka,"",Austria,50,Vodka,"Importer: Neft USA - Manhasset, NJ www.rebelimport.com"
New Amsterdam Vodka,"","California, USA",14,Vodka,www.ejgallo.com
Nue  Vodka,"","Texas, USA",13,Vodka,www.nuevodka.com
Odd Society East Van Vodka,"","British Columbia, Canada",36,Vodka,www.oddsocietyspirits.com
One80  Ultra Premium Vodka,"","Colorado, USA",29,Vodka,www.one80vodka.com
Opulent Vodka,"",USA,20,Vodka,www.prestigewinegroup.com
Oregon Spirit  Vodka,"","Oregon, USA",25,Vodka,www.oregonspirtdistillers.com
Pinnacle Vodka,"",France,13,Vodka,"Importer: Beam Inc. - Deerfield, IL www.beamglobal.com"
Platinka Original Vodka,"",Belarus,20,Vodka,"Importer: World Elite Spirits, LLC - Atlanta, GA www.platinka.com"
Platinum 7X Vodka,"","Kentucky, USA",13,Vodka,www.sazerac.com
Poliakov Vodka,"",France,14,Vodka,www.la-martiniquaise.com
PUR Vodka,"","Québec, Canada",40,Vodka,www.purvodka.com
Purus Vodka,"",Italy,20,Vodka,www.purehllc.com
Red Star Vodka,"","New York, USA",22,Vodka,""
Riga Vodka,"",Latvia,18,Vodka,"Importer: Baltic Trade Corporation - Denver, CO www.lb.lv"
Rock Town Small Batch - Hand Crafted Vodka,"",USA,13,Vodka,www.rocktowndistillery.com
Rogue Single Malt Vodka,"","Oregon, USA",48,Vodka,www.rogue.com
RWB Ultra Premium Handcrafted Vodka,"",USA,26,Vodka,www.rwbvodka.com
Salute American Vodka,"","New York, USA",20,Vodka,www.saluteamerican.com
Seagram's Extra Smooth Vodka,"",USA,13,Vodka,www.infiniumspirits.com
She's Wild Vodka Vodka,"",USA,25,Vodka,www.sheswildvodka.com
Siberian Tiger Vodka,"","Khabarovsk Region, Russia",20,Vodka,"Importer: Park Street Imports LLC - Miami, FL habspirtprom.com"
SKYY Vodka,"",USA,18,Vodka,"Importer: Campari Spirits - SF, CA www.campariamerica.com"
Slovenia Vodka,"",Slovenia,38,Vodka,"Importer: MHW-Manhasset, NY www.sloveniavodka.com"
Smirnoff Double Black Vodka,"",Australia,36,Vodka,www.diageo.com
Smirnoff Vodka,"",USA,17,Vodka,www.diageo.com
Snow Queen Vodka Vodka,"",Kazakhstan,25,Vodka,"Importer: Calibre Brands LLC - New York, NY www. snowqueenvodka.com"
Soldier Valley  Vodka,"","Nebraska, USA",27,Vodka,www.patriarchdistillers.com
Staritsky & Levitsky Reserve Vodka,"","Lviv, Ukraine",30,Vodka,"Importer: Next Level Spirits - Livermore, CA www.staritskylevitsky.com"
Starr Blu Vodka,"",USA,9,Vodka,www.distillersales.com
Ston Premium Vodka,"",Estonia,20,Vodka,"Importer: LGR Beverage Group - Memphis, TN www.mystonvodka. com"
summum Select Vodka,"","Charente, France",23,Vodka,"Importer: Park Street Imports, LLC - Miami, FL www. adefussigny.com"
Swan's Neck Vodka,"",France,30,Vodka,"Importer: L & P Spirits Imports - SF, CA www.swansneckvodka.com"
Tabu Organic Vodka,"","NSW, Australia",54,Vodka,"Importer: Park Street Imports, LLC - Miami, FL www. tabuvodka.com"
Thatcher's Organic Vodka,"","Michigan, USA",22,Vodka,"Importer: A. Hardy USA - Rosemont, IL www.ahardyusa. com"
TOVARITCH! Vodka,"",Russia,12,Vodka,www.tovaritch.com
Tree  Vodka,"","Central New York, USA",35,Vodka,www.applecountryspirits.com
Two James 28 Island Vodka,"","Detroit, Michigan, USA",32,Vodka,www.twojames.com
U'Luvka Vodka,"",Poland,60,Vodka,"Importer: MHW Ltd. - Manhasset, NY www.uluvka.com"
Valt Single Malt Scottish Vodka,"","Scotland, United Kingdom",30,Vodka,"Importer: Park Street Imports, LLC - Miami, FL www.valtvodka.com"
Woody Creek Signature Potato Vodka,"","Colorado, USA",37,Vodka,www.woodycreekdistillers.com
Zirkova Premium Vodka,"",Ukraine,,Vodka,""
Adirondack ADK Vodka,"","New York, USA",31,Vodka,www.adirondackdistilling.com
Alberta Alberta Pure Vodka,"","Calgary, Alberta, Canada",25,Vodka,www.beam.com
American Star Vodka,"","California, USA",39,Vodka,""
Aylesbury Duck Duck Vodka,"","Alberta, Canada",28,Vodka,www.the86co.com
Belvedere Unfiltered Vodka Intense,"","Diamond Rye , Polmos Żyrardów , Poland",,Vodka,""
Blüe Heron  Vodka,"","Kentucky, USA",28,Vodka,wildernesstracedistilery.com
Cane Florida Vodka,"","Tampa, Florida, USA",30,Vodka,www.cane-vodka.com
COVODKACO Vodka,"","Denver, Colorado, USA",27,Vodka,www.covodkaco.com
Cruz Premium Vodka,"","New York, USA",18,Vodka,www.cruzvodka.com
Dillon's Vodka,"","Ontario, Canada",40,Vodka,Importer: ECU Imports - FL www.dillons.ca
Esme Black Shield Vodka,"",France,24,Vodka,"Importer: Saranty Imports - White Plains, NY"
Great Northern Distilling Potato Vodka,"","Wisconsin,",30,Vodka,www.greatnortherndistilling.com
Jestony Vodka,"","Hialeah, Florida, USA",17,Vodka,www.jestonyvodka.com
Jovelle Vodka,"",France,19,Vodka,"Importer: Restaurant Depot - Anaheim, CA"
Marani Vodka,"",Armenia,,Vodka,""
Menage A Trois Vodka,"","California, USA",23,Vodka,www.tfewines.com
Mississippi River Distilling Company River Pilot Vodka,"","Iowa, USA",25,Vodka,www.mrdistilling.com
Montgomery Distillery Quicksilver Vodka,"","Montana, USA",25,Vodka,""
O Organic  Premium Vodka,"","from Distillery Farthofer, Lower Austria, Austria",38,Vodka,"Importer: Park Street Imports, LLC - Miami, FL www.mostelleria.at"
Punzoné Vodka,"","Piemonte, Italy",40,Vodka,"Importer: MHW Ltd - Manhasset, NY www.punzone.com"
Pür Class Vodka,"",USA,24,Vodka,www.purclassvodka.com
Real Russian Vodka,"","Illinois, USA",20,Vodka,www.premieredistillery.com
Sloop Betty Vodka,"","Maryland, USA",29,Vodka,www.sloopbetty.com
Spirit Works Distillery Vodka,"","Sebastopol, California, USA",32,Vodka,www.spiritworksdistillery.com
Tag  No5 Vodka,"","Ontario, Canada",25,Vodka,www.tagvodka.com
Tigre Blanc Vodka,"","Cognac, France",102,Vodka,"Importer: Terlato Wines - Lake Bluff, IL www. tigreblancvodka.com"
Twenty 2 Vodka,"","Maine, USA",27,Vodka,www.Twenty2Vodka.com
VDKA 6100 Vodka,"","Rotorua, New Zealand",38,Vodka,"Importer: MHW Ltd - Manhassette, Ny"
VODKA 13 Blind Faith Vodka,"","Oregon, USA",32,Vodka,www.vodkathirteen.com
Voli Vodka,"","Cognac, France",19,Vodka,www.volvodka.com
Wodka Vodka,"",Poland,13,Vodka,"Importer: Panache LLC - New York, NY www.panachespirits.com"
Woody Creek Reserve Strobrawa Vodka,"","Colorado, USA",129,Vodka,www.woodycreekdistillers.com
Infuse Cinnamon Apple Vodka,"","Kansas, USA",26,Flavored Vodka,www. infusevodkas.com
UV Salty Caramel Apple Vodka,"","Minnesota, USA",13,Flavored Vodka,www.phillipsdistilling.com
Voli Espresso Vanilla Fusion Vodka,"","Cognac, France",19,Flavored Vodka,www.volvodka.com
Absolut Citron Vodka,"",Sweden,20,Flavored Vodka,"Importer: Pernod Ricard USA - New York, NY www.pernod-ricard-usa. com"
Canadian Iceberg  IceFusion Cucumber,"",Canada,13,Flavored Vodka,www.icebergvodka.com
FINLANDIA Grapefruit Vodka,"",Finland,18,Flavored Vodka,"Importer: Brown-Forman - Louisville, KY www.finlandia.com / www.brown-forman.com"
FINLANDIA Coconut Vodka,"",Finland,18,Flavored Vodka,"Importer: Brown-Forman - Louisville, KY www.finlandia.com / www.brown-forman.com"
Hanson Of Sonoma Ginger Vodka,"","organic, California, USA",35,Flavored Vodka,www.hansonspirits.com
Infuse Orange Clove Vodka,"","Kansas, USA",26,Flavored Vodka,www.infusevodkas.com
SKYY Infusions Georgia Peach Vodka,"",USA,18,Flavored Vodka,"Importer: Campari Spirits - SF, CA www. campariamerica.com"
Veil Peach Vodka,"",USA,12,Flavored Vodka,www.distillersales.com
Voli Orange Vanilla Fusion Vodka,"","Cognac, France",19,Flavored Vodka,www.volvodka.com
American Star Caviar Lime Vodka,"","California, USA",39,Flavored Vodka,""
Batch 206 Mint Vodka,"","Washington, USA",27,Flavored Vodka,"Importer: Saranty Imports - White Plains, NY"
Canadian Iceberg  IceFusion Chocolate Mint,"",Canada,13,Flavored Vodka,www.icebergvodka.com
Cardinal Sin Starka Malted Vodka,"","Missouri, USA",37,Flavored Vodka,www.cardinalsinvodka.com
Cavôda PINK Vodka,"","Bordeaux, France",30,Flavored Vodka,www.cavodavodka.com
Chilled Dills Pickle Flavor Vodka,"","South Carolina, USA",20,Flavored Vodka,www.chilleddills.com
FINLANDIA Raspberry Vodka,"",Finland,18,Flavored Vodka,"Importer: Brown-Forman - Louisville, KY www.finlandia. com / www.brown-forman.com"
FINLANDIA Tangerine Vodka,"",Finland,18,Flavored Vodka,"Importer: Brown-Forman - Louisville, KY www.finlandia. com / www.brown-forman.com"
Infuse Chili Pepper Vodka,"","Kansas, USA",26,Flavored Vodka,www.infusevodkas.com
LongLeaf Tea Vodka,"","Hunter Valley, Australia",60,Flavored Vodka,"Importer: Park Street Imports, LLC - Miami, FL www. longleaf.com.au"
Mainstay Tropical Fusion Vodka,"",South Africa,11,Flavored Vodka,"Importer: Park Street Imports LLC - Miami, FL www. distell.co.za"
New Amsterdam Citron Vodka,"","California, USA",14,Flavored Vodka,www.ejgallo.com
Prairie Organic Cucumber Vodka,"","Minnesota, USA",20,Flavored Vodka,www.phillipsdistilling.com
Sativas White Edition Vodka,"","Khabarovsk Region, Russia",,Flavored Vodka,""
SKYY Infusions Blood Orange Vodka,"",USA,18,Flavored Vodka,"Importer: Campari Spirits - SF, CA www. campariamerica.com"
SKYY Infusions Vanilla Bean Vodka,"",USA,18,Flavored Vodka,"Importer: Campari Spirits - SF, CA www.campariamerica. com"
Smirnoff Wild Honey Flavored Vodka,"",USA,16,Flavored Vodka,www.diageo.com
SVEDKA Clementine Vodka,"",Sweden,17,Flavored Vodka,www.svedka.com
SVEDKA Vanilla Vodka,"",Sweden,17,Flavored Vodka,www.svedka.com
Tag  No5 Frosted Maple Vodka,"","Ontario, Canada",25,Flavored Vodka,www.tagvodka.com
Tag  No5 Honey Ginger Vodka,"","Ontario, Canada",25,Flavored Vodka,www.tagvodka.com
The Bay Seasoned Vodka,"",USA,26,Flavored Vodka,www.philadelphiadistilling.com
Voli Lemon Vodka,"","Cognac, France",19,Flavored Vodka,www.volvodka.com
Absolut Mandrin Vodka,"",Sweden,20,Flavored Vodka,"Importer: Pernod Ricard USA - New York, NY www.pernod- ricard-usa.com"
Belvedere Pink Grapefruit Vodka,"","Polmos Żyrardów , Poland",,Flavored Vodka,""
Belvedere Citrus Vodka,"","Polmos Żyrardów , Poland",,Flavored Vodka,""
Blackwood's Botanical Vodka,"",England,40,Flavored Vodka,www.blavoddrinks.com
Cane Florida Key West Lemon & Lime Vodka,"","Tampa, Florida, USA",30,Flavored Vodka,www.cane-vodka.com
Deep Eddy  Cranberry Vodka,"","Texas, USA",18,Flavored Vodka,www.deepeddyvodka.com
Dripping Springs Texas Orange Vodka,"","Texas, USA",19,Flavored Vodka,www.sanluispirits.com
Enchanted Rock Peach Vodka,"","Texas, USA",23,Flavored Vodka,www.enchantedrockvodka.com
Famous Rose Flavored Handcrafted Vodka,"","Idaho, USA",30,Flavored Vodka,www.famousvodka.com
Hanson Of Sonoma Espresso Vodka,"","organic, California, USA",35,Flavored Vodka,www.hansonspirits.com
Heritage Distilling Char Barrel Finished Vodka,"","Washington, USA",35,Flavored Vodka,www.heritagedistilling.com
Hummer Drinks Carolina's Summer Hummer Citrus Hummer,"","South Carolina, USA",22,Flavored Vodka,www. hummerdrinks.com
Infuse Lemon Vodka,"","Kansas, USA",26,Flavored Vodka,www.infusevodkas.com
New Amsterdam Peach Vodka,"","California, USA",14,Flavored Vodka,www.ejgallo.com
SVEDKA Cherry Vodka,"",Sweden,17,Flavored Vodka,www.svedka.com
SVEDKA Citron Vodka,"",Sweden,17,Flavored Vodka,www.svedka.com
SVEDKA Raspberry Vodka,"",Sweden,17,Flavored Vodka,www.svedka.com
SVEDKA Orange Cream Pop Vodka,"",Sweden,17,Flavored Vodka,www.svedka.com
Tag  No5 Iced Cranberry Vodka,"","Ontario, Canada",25,Flavored Vodka,www.tagvodka.com
UV Sriracha Vodka,"","Minnesota, USA",13,Flavored Vodka,www.phillipsdistilling.com
Valentine White Blossom Elderflower Vodka,"","Detroit, Michigan, USA",29,Flavored Vodka,www.valentinevodka.com
Veil Red Berry Vodka,"",USA,12,Flavored Vodka,www.distillersales.com
Voli Raspberry Cocoa Fusion Vodka,"","Cognac, France",19,Flavored Vodka,www.volvodka.com
Voli Mango Coconut Fusion Vodka,"","Cognac, France",19,Flavored Vodka,www.volvodka.com
Hayman's London Dry Gin,"",United Kingdom,25,Gin,www.haymansgin.com
Aria Portland Dry Gin,"","Oregon, USA",24,Gin,www.ariagin.com
Dillon's Unfiltered Gin 22,"","Ontario, Canada",40,Gin,Importer: ECU Imports - FL www.dillons.ca
Door County Gin,"","Door County, Wisconsin, USA",20,Gin,www.doorcountydistillery.com
Four Pillars Rare Dry Gin,"","Yarra Valley, Australia",70,Gin,"Importer: Park Street Imports, LLC - Miami, FL www.fourpillarsgin.com.au"
Hammer & Son Ltd. Old English Gin,"","England, United Kingdom",35,Gin,"Importer: International Spirits & Wines LLC - Mount Kisco, NY www.oldenglishgin.com"
Two Birds Countryside Spirits Speciality Cocktail Gin,"","Leicestershire, United Kingdom",30,Gin,www. twobirdsspirits.co.uk
Vor Premium Icelandic Gin,"","Gardabaer, Iceland",52,Gin,"Importer: Park Street Imports, LLC - Miami, FL www.vorgin.is"
Warner Edwards Harrington Dry Gin,"","Northampton, United Kingdom",55,Gin,"Importer: Park Street Imports, LLC - Miami, FL www.warneredwards.com"
Beefeater Burroughs Reserve Gin,"",United Kingdom,70,Gin,"Importer: Pernod Ricard USA - New York, NY www.pernod-ricard-usa.com"
Damrak Gin,"",Holland,23,Gin,"Importer: MHW, Manhasset, New York.  www.damrakgin.com"
Darnley's View London Dry Gin,"",United Kingdom,30,Gin,"Importer: Domaine Select Wine Estates - New York, NY www.wemyssmalts.com"
Fords Gin,"","London, England",30,Gin,www.the86co.com
Green Hat Gin Spring/Summer Gin,"","Washington, DC, USA",36,Gin,www.greenhatgin.com
Langley's No. 8 Distilled London Gin,"","West Midlands, England",42,Gin,"Importer: Terlato Wines - Lake Bluff, IL www.langleysgin.com"
Mississippi River Distilling Company River Rose Gin,"","Iowa, USA",28,Gin,www.mrdistilling.com
Piger Henricus Gin,"","Québec, Canada",26,Gin,www.subersivesdistillers.com
Portobello Road London Dry Gin,"","London, England",,Gin,""
Rives 880 Premium Gin,"","Andalucia, Spain",20,Gin,"Importer: Park Street Imports, LLC - Miami, FL www. rives.es"
Sipsmith Gin,"","London, England",40,Gin,"Importer: Wilson Daniels - St. Helena, CA www.sipsmith.com"
Sipsmith VJOP Very Junipery Over Proofed,"","London, England",60,Gin,"Importer: Wilson Daniels - St. Helena, CA www.sipsmith.com"
The Botanist Gin,"","Islay, Scotland",40,Gin,"Importer: Rémy Cointreau USA - NY, NY www.cointreau.com"
Treaty Oak Waterloo Gin,"","Texas, USA",20,Gin,www.treatyoakrum.com
Whitley Neill Gin,"",United Kingdom,40,Gin,""
Beefeater London Dry Gin,"",United Kingdom,19,Gin,"Importer: Pernod Ricard USA - New York, NY www. pernod-ricard-usa.com"
Beefeater 24 Gin,"",United Kingdom,30,Gin,"Importer: Pernod Ricard USA - New York, NY www.pernod- ricard-usa.com"
Black Robin Gin,"","North Island, New Zealand",43,Gin,"Importer: Cuestion Spirits Co. - Nashville, TN www. blackrobingin.co.nz"
Blackwood's Vintage Dry Gin,"",England,40,Gin,www.blavoddrinks.com
Bloom Premium London Dry Gin,"",United Kingdom,30,Gin,"Importer: Crosby Lake Spirits Company - Princeton, MN www.prestigewinegroup.com"
Bluecoat American Dry Gin,"",USA,28,Gin,www.bluecoatgin.com
Boxer Fresh Juniper Gin,"","England, UK",30,Gin,www.gbdrinks.com
Candy Manor Gin,"","Delaware, USA",30,Gin,www.paintedstave.com
Caorunn Single Batch Gin,"",Scotland,35,Gin,www.interbevgroup.com
Captive Spirits Big Gin,"","Washington, USA",33,Gin,www.captivespiritsdistilling.com
Citadelle Reserve 2013 Gin,"",France,35,Gin,"Importer: W.J. Deutsch & Sons - White Plains, NY www. cognacferrand.com"
Copperworks Gin,"","Washington, USA",39,Gin,www.copperworksdistilling.com
CRYSTAL PEAK GIN,"",USA,50,Gin,www.crystalpeak.net
Desert Dry Gin,"","Arizona, USA",30,Gin,www.azdistilling.com
Fifty Pounds London Dry Gin,"","London, England",33,Gin,"Importer: Shaw Ross Int'l Importers - Miramar, FL www.shaw-ross.com"
Grand Traverse Distillery Peninsula Gin,"","Michigan, USA",35,Gin,www.grandtraversedistillery.com
Greenall's Original London Dry Gin,"","Cheshire, United Kingdom",15,Gin,"Importer: Johnson Brothers - St. Paul, MN www.quintessentialbrands.com"
M5 Gin,"","Rioja, Spain",65,Gin,www.ginm5.com
Master's Dry Gin,"","Barcelona, Spain",26,Gin,www.distileriasmg.com
Mikkeller Botanical Gin,"",Denmark,20,Gin,Importer: Shelton Brothers - USA www.mikkeller.dk
Montgomery Distillery Whyte Laydie Gin,"","Montana, USA",28,Gin,""
Only Gin,"","Barcelona, Spain",34,Gin,www.campeny.com
Plymouth Navy Strength Gin,"",United Kingdom,35,Gin,"Importer: Pernod Ricard USA - New York, NY www. pernod-ricard-usa.com"
Spirit Works Distillery Gin,"","Sebastopol, California, USA",34,Gin,www.spiritworksdistillery.com
Sylvius Gin,"","Schiedam, Netherlands",41,Gin,www.onderdeboompjes.eu
Tann's Gin,"","Barcelona, Spain",27,Gin,www.tannsgin.com
Tanqueray London Dry Gin,"",Great Britain,20,Gin,"Importer: Diageo North America - Norwalk, CT www. diageo.com"
Tarquin's Dry Gin,"",United Kingdom,50,Gin,"Importer: Park Street Imports, LLC - Miami, FL www. southwesterndistillery.com"
Two James Old Cockney Gin,"","Detroit, Michigan, USA",34,Gin,www.twojames.com
Valentine Liberator Gin,"","Detroit, Michigan, USA",31,Gin,www.valentinevodka.com
Vickers London Dry Gin,"",Australia,35,Gin,"Importer: Park Street Imports, LLC - Miami, FL www.vok.com. au"
Wembley  Dry Gin,"",Romania,,Gin,""
Adnams Copper House Distilled Gin,"","Suffolk, England",44,Gin,www.adnams.co.uk
Ballast Point Old Grove Gin,"","San Diego, USA",25,Gin,Importer: Ballast Pint Brewing & Spirits - USA www. ballastpoint.com
Berryshka London Gin,"",Slovenia,,Gin,""
Botanica Spiritvs Gin,"","California, USA",40,Gin,www.falconspirits.com
Brothers Old Tom Gin,"","New Mexico, USA",38,Gin,www.leftturndistilling.com
Bull Dog Gin,"",England,27,Gin,"Importer: Campari Spirits - SF, CA www.campariamerica.com"
Cardinal  American Dry Gin,"","North Carolina, USA",30,Gin,www.southernartisanspirits.com
Genius Gin Navy Strength,"","Texas, USA",34,Gin,www.geniusgin.com
Gin Mare Gin,"",Spain,36,Gin,"Importer: Park Street, LLC - Miami, FL www.globalpremiumbrands.com"
Golden Moon Gin,"","Colorado, USA",46,Gin,www.goldenmoondistillery.com
Gompers Gin,"","Oregon, USA",33,Gin,www.gompersgin.com
Hat Trick Extraordinarily Fine Botanical Gin,"","South Carolina, USA",28,Gin,www.highwiredistilling.com
Hendrick's  Gin,"",Scotland,35,Gin,Importer: William Grant & Sons-New Jersey www.smapr.com
Jinn Gin,"","Colorado, USA",38,Gin,www.kjwooddistillers.com
Journeyman Distillery Bilberry Black Hearts Gin,"",USA,33,Gin,www.journeymandistillery.com
O Organic Premium Gin,"","from Distillery Farthofer, Lower Austria, Austria",32,Gin,"Importer: Park Street Imports, LLC - Miami, FL www.mostelleria.at"
Plymouth Gin,"",United Kingdom,30,Gin,"Importer: Pernod Ricard USA - New York, NY www.pernod-  ricard-usa.com"
Rives Premium Special Gin,"","Andalucia, Spain",30,Gin,"Importer: Park Street Imports, LLC - Miami, FL www.rives.es"
Rogue Society Gin,"",New Zealand,,Gin,""
Seagram's Extra Dry Gin,"",USA,12,Gin,"Importer: Pernod Ricard USA - New York, NY www.pernod-ricard- usa.com"
Siderit Dry Gin,"","Cantabria, Spain",38,Gin,"Importer: Park Street Imports, LLC - Miami, FL www. destileriasiderit.com"
TOPO Piedmont Gin,"","North Carolina, USA",29,Gin,www.topodistillery.com
Ungava Gin,"",Canada,33,Gin,"Importer: Camus Wines & Spirits - Palm Beach, FL www.ungava-gin.com"
Williams Chase Elegant Crisp Gin,"",England,120,Gin,"Importer: MHW Ltd. - Manhasset, NY www. chasedistillery.co.uk"
